Week,Activity Week Label,Activity Desc,Activity Name,Activity Type,Activity Type Name,Location Name,Start Date Time,End Date Time,Day,Staff
27,,MA37410 LECTURE 2,MA37410/L/2/01,Lecture,LECTURE,LL-G3,27/02/2025 @ 14:00:00,27/02/2025 @ 15:00:00,Thursday,"Gohm, Rolf"
27,,,"MP11010/L/1/01, MT11010/L/1/01",Lecture,LECTURE,MP-0.15,27/02/2025 @ 14:00:00,27/02/2025 @ 15:00:00,Thursday,"Pitchford, Alexander"
27,,MA36010 LECTURE 2,MA36010/L/2/01,Lecture,LECTURE,LL-C63,27/02/2025 @ 15:00:00,27/02/2025 @ 16:00:00,Thursday,"Kiukas, Jukka"
27,,MT21410 SEMINAR 1,MT21410/S/1/01,Seminar,SEMINAR,MP-3.05,27/02/2025 @ 16:00:00,27/02/2025 @ 17:00:00,Thursday,"Evans, Gwion"
27,,,"MA11310/L/2/01, MT11310/L/2/01",Lecture,LECTURE,EL-0.01,27/02/2025 @ 17:00:00,27/02/2025 @ 18:00:00,Thursday,"Kiukas, Jukka"
27,,,"MA37010/L/1/01, MAM7020/L/1/01",Lecture,LECTURE,EL-0.26,27/02/2025 @ 17:00:00,27/02/2025 @ 18:00:00,Thursday,"Douglas, Robert"
27,,MA11310 TUTORIAL 1,MA11310/T/1/01,Tutorial,TUTORIAL,MP-3.05,28/02/2025 @ 09:00:00,28/02/2025 @ 10:00:00,Friday,"Jones, Patience"
27,,MA15210 PRACTICAL 1,MA15210/P/1/01,Practical,PRACTICAL,VC-0.06,28/02/2025 @ 09:00:00,28/02/2025 @ 11:00:00,Friday,"Kenobi, Kim;<br>Evans, Gwion;<br>Gohm, Rolf;<br>Davies, Tudur;<br>Kiukas, Jukka"
27,,MA25710 LECTURE 1,MA25710/L/1/01,Lecture,LECTURE,EL-1.16,28/02/2025 @ 11:00:00,28/02/2025 @ 12:00:00,Friday,"Mughal, Adil"
27,,,"MA11110/L/1/01, MT11110/L/1/01",Lecture,LECTURE,EL-0.26,28/02/2025 @ 11:00:00,28/02/2025 @ 12:00:00,Friday,"Douglas, Robert"
27,,,"MA32410/L/1/01, MT32410/L/1/01",Lecture,LECTURE,LL-C64,28/02/2025 @ 11:00:00,28/02/2025 @ 12:00:00,Friday,"Evans, Gwion"
27,,MA11310 TUTORIAL 1,MA11310/T/1/02,Tutorial,TUTORIAL,EL-1.16,28/02/2025 @ 12:00:00,28/02/2025 @ 13:00:00,Friday,"Jones, Patience"
27,,MA11310 TUTORIAL 1,MA11310/T/1/03,Tutorial,TUTORIAL,MP-3.05,28/02/2025 @ 13:00:00,28/02/2025 @ 14:00:00,Friday,"Jones, Patience"
27,,MA11310 TUTORIAL 1,MA11310/T/1/04,Tutorial,TUTORIAL,CL-0.21,28/02/2025 @ 13:00:00,28/02/2025 @ 14:00:00,Friday,"Kiukas, Jukka"
27,,MAM7020 LECTURE 3,MAM7020/L/3/01,Lecture,LECTURE,LL-C40,28/02/2025 @ 13:00:00,28/02/2025 @ 14:00:00,Friday,"Douglas, Robert"
27,,MT11310 TUTORIAL 1,MT11310/T/1/01,Tutorial,TUTORIAL,LL-C40,28/02/2025 @ 14:00:00,28/02/2025 @ 15:00:00,Friday,"Jones, David"
27,,,"MA21410/L/3/01, MT21410/L/3/01",Lecture,LECTURE,LL-A6,28/02/2025 @ 14:00:00,28/02/2025 @ 15:00:00,Friday,"Douglas, Robert"
27,,MA00910 LECTURE 1,MA00910/L/1/01,Lecture,LECTURE,LL-C64,28/02/2025 @ 15:00:00,28/02/2025 @ 16:00:00,Friday,"Pitchford, Alexander"
27,,MA36010 LECTURE 1,MA36010/L/1/01,Lecture,LECTURE,MP-3.02,28/02/2025 @ 16:00:00,28/02/2025 @ 17:00:00,Friday,"Kiukas, Jukka"
27,,,"MA10720/P/2/01, MT10720/P/2/01",Practical,PRACTICAL,MP-2.00,28/02/2025 @ 16:00:00,28/02/2025 @ 18:00:00,Friday,"Cox, Simon"
27,,,"MA34210/L/2/01, MT34210/L/2/01",Lecture,LECTURE,MP-0.10,28/02/2025 @ 17:00:00,28/02/2025 @ 18:00:00,Friday,"Vellender, Adam"
28,,MP11010 TUTORIAL 1,MP11010/T/1/08,Tutorial,TUTORIAL,LL-C65,03/03/2025 @ 09:00:00,03/03/2025 @ 10:00:00,Monday,"Rogers, Rosemary"
28,,MT11010 TUTORIAL 1,MT11010/T/1/01,Tutorial,TUTORIAL,EL-3.34,03/03/2025 @ 09:00:00,03/03/2025 @ 10:00:00,Monday,"Davies, Tudur"
28,,,"MA35210/S/1/02, MAM5220/S/1/02, PGM0910/S/1/02",Seminar,SEMINAR,VC-0.06,03/03/2025 @ 09:00:00,03/03/2025 @ 10:00:00,Monday,"Kenobi, Kim;<br>Lutkins, Sylvia"
28,,MA37410 LECTURE 1,MA37410/L/1/01,Lecture,LECTURE,LL-G3,03/03/2025 @ 10:00:00,03/03/2025 @ 11:00:00,Monday,"Gohm, Rolf"
28,,,"MP11010/L/2/01, MT11010/L/2/01",Lecture,LECTURE,EL-0.26,03/03/2025 @ 10:00:00,03/03/2025 @ 11:00:00,Monday,"Pitchford, Alexander"
28,,MP11010 TUTORIAL 1,MP11010/T/1/01,Tutorial,TUTORIAL,MP-3.02,03/03/2025 @ 11:00:00,03/03/2025 @ 12:00:00,Monday,"Pitchford, Alexander"
28,,MA03610 LECTURE 1,MA03610/L/1/01,Lecture,LECTURE,MP-3.02,03/03/2025 @ 12:00:00,03/03/2025 @ 13:00:00,Monday,"Peck, Daniel"
28,,MP11010 TUTORIAL 1,MP11010/T/1/02,Tutorial,TUTORIAL,MP-3.05,03/03/2025 @ 12:00:00,03/03/2025 @ 13:00:00,Monday,"Rogers, Rosemary"
28,,MP11010 TUTORIAL 1,MP11010/T/1/03,Tutorial,TUTORIAL,MP-3.02,03/03/2025 @ 13:00:00,03/03/2025 @ 14:00:00,Monday,"Bufton, Zac"
28,,,"MA11310/L/1/01, MT11310/L/1/01",Lecture,LECTURE,MP-0.10,03/03/2025 @ 13:00:00,03/03/2025 @ 14:00:00,Monday,"Kiukas, Jukka"
28,,MP11010 TUTORIAL 1,MP11010/T/1/04,Tutorial,TUTORIAL,MP-3.05,03/03/2025 @ 14:00:00,03/03/2025 @ 15:00:00,Monday,"Bufton, Zac"
28,,MT34210 TUTORIAL 1,MT34210/T/1/01,Tutorial,TUTORIAL,MP-3.02,03/03/2025 @ 14:00:00,03/03/2025 @ 15:00:00,Monday,"Davies, Tudur"
28,,,"MA25610/L/2/01, MT25610/L/2/01",Lecture,LECTURE,MP-0.10,03/03/2025 @ 14:00:00,03/03/2025 @ 15:00:00,Monday,"Cox, Simon"
28,,MP11010 TUTORIAL 1,MP11010/T/1/05,Tutorial,TUTORIAL,MP-3.05,03/03/2025 @ 15:00:00,03/03/2025 @ 16:00:00,Monday,"Gwynne, Martyn"
28,,,"MA21510/L/1/01, MT21510/L/1/01",Lecture,LECTURE,MP-0.11,03/03/2025 @ 15:00:00,03/03/2025 @ 16:00:00,Monday,"Mughal, Adil"
28,,MP11010 TUTORIAL 1,MP11010/T/1/06,Tutorial,TUTORIAL,MP-3.05,03/03/2025 @ 16:00:00,03/03/2025 @ 17:00:00,Monday,"Gwynne, Martyn"
28,,MA34920 LECTURE 2,MA34920/L/2/01,Lecture,LECTURE,MP-0.11,03/03/2025 @ 17:00:00,03/03/2025 @ 18:00:00,Monday,"Cox, Simon"
28,,MP11010 TUTORIAL 1,MP11010/T/1/07,Tutorial,TUTORIAL,LL-C65,03/03/2025 @ 17:00:00,03/03/2025 @ 18:00:00,Monday,"Rogers, Rosemary"
28,,MT32410 TUTORIAL 1,MT32410/T/1/01,Tutorial,TUTORIAL,MP-3.02,03/03/2025 @ 17:00:00,03/03/2025 @ 18:00:00,Monday,"Evans, Gwion"
28,,,"MA11210/L/1/01, MT11210/L/1/01",Lecture,LECTURE,MP-0.10,04/03/2025 @ 09:00:00,04/03/2025 @ 10:00:00,Tuesday,"Vellender, Adam"
28,,MA03610 WORKSHOP 1,MA03610/W/1/01,Workshop,WORKSHOP,LL-G3A,04/03/2025 @ 10:00:00,04/03/2025 @ 11:00:00,Tuesday,"Peck, Daniel"
28,,MA01020 TUTORIAL 2,MA01020/T/2/01,Tutorial,TUTORIAL,LL-G3A,04/03/2025 @ 11:00:00,04/03/2025 @ 13:00:00,Tuesday,"Pitchford, Alexander;<br>Rogers, Rosemary"
28,,MA38310 LECTURE 1,MA38310/L/1/01,Lecture,LECTURE,MP-3.05,04/03/2025 @ 11:00:00,04/03/2025 @ 12:00:00,Tuesday,"Evans, Gwion"
28,,,"MA35210/P/1/01, MAM5220/P/1/01",Practical,PRACTICAL,GR-0.32,04/03/2025 @ 12:00:00,04/03/2025 @ 14:00:00,Tuesday,"Kenobi, Kim"
28,,,"MA25610/L/1/01, MT25610/L/1/01",Lecture,LECTURE,MP-0.10,04/03/2025 @ 13:00:00,04/03/2025 @ 14:00:00,Tuesday,"Cox, Simon"
28,,,"MA11110/L/2/01, MT11110/L/2/01",Lecture,LECTURE,LL-A6,04/03/2025 @ 14:00:00,04/03/2025 @ 15:00:00,Tuesday,"Douglas, Robert"
28,,,"MA34210/L/1/01, MT34210/L/1/01",Lecture,LECTURE,MP-0.10,04/03/2025 @ 14:00:00,04/03/2025 @ 15:00:00,Tuesday,"Vellender, Adam"
28,,MA15210 LECTURE 1,MA15210/L/1/01,Lecture,LECTURE,HO-C64,04/03/2025 @ 15:00:00,04/03/2025 @ 16:00:00,Tuesday,"Kenobi, Kim;<br>Evans, Gwion;<br>Gohm, Rolf;<br>Davies, Tudur;<br>Kiukas, Jukka"
28,,,"MA21410/L/1/01, MT21410/L/1/01",Lecture,LECTURE,MP-0.10,04/03/2025 @ 15:00:00,04/03/2025 @ 16:00:00,Tuesday,"Douglas, Robert"
28,,,"MA25220/L/2/01, MT25220/L/2/01",Lecture,LECTURE,LL-G3,04/03/2025 @ 16:00:00,04/03/2025 @ 17:00:00,Tuesday,"Davies, Tudur"
28,,,"MA37010/L/2/01, MAM7020/L/2/01",Lecture,LECTURE,MP-0.10,04/03/2025 @ 16:00:00,04/03/2025 @ 17:00:00,Tuesday,"Douglas, Robert"
28,,,"MA32410/L/2/01, MT32410/L/2/01",Lecture,LECTURE,LL-C63,04/03/2025 @ 17:00:00,04/03/2025 @ 18:00:00,Tuesday,"Evans, Gwion"
28,,MA00910 LECTURE 2,MA00910/L/2/01,Lecture,LECTURE,LL-C64,05/03/2025 @ 10:00:00,05/03/2025 @ 11:00:00,Wednesday,"Pitchford, Alexander"
28,,MA25710 LECTURE 2,MA25710/L/2/01,Lecture,LECTURE,MP-0.11,05/03/2025 @ 10:00:00,05/03/2025 @ 11:00:00,Wednesday,"Mughal, Adil"
28,,MA34920 PRACTICAL 1,MA34920/P/1/01,Practical,PRACTICAL,LL-G3,05/03/2025 @ 10:00:00,05/03/2025 @ 12:00:00,Wednesday,"Cox, Simon"
28,,,"MA21510/L/2/01, MT21510/L/2/01",Lecture,LECTURE,MP-0.11,05/03/2025 @ 12:00:00,05/03/2025 @ 13:00:00,Wednesday,"Mughal, Adil"
28,,MA38310 LECTURE 2,MA38310/L/2/01,Lecture,LECTURE,MP-3.05,06/03/2025 @ 09:00:00,06/03/2025 @ 10:00:00,Thursday,"Evans, Gwion"
28,,MA26620 LECTURE 2,MA26620/L/2/01,Lecture,LECTURE,VC-B1.07,06/03/2025 @ 10:00:00,06/03/2025 @ 11:00:00,Thursday,"Vellender, Adam"
28,,,"MA32410/L/3/01, MT32410/L/3/01",Lecture,LECTURE,LL-C64,06/03/2025 @ 10:00:00,06/03/2025 @ 11:00:00,Thursday,"Evans, Gwion"
28,,MA34920 LECTURE 1,MA34920/L/1/01,Lecture,LECTURE,EL-1.16,06/03/2025 @ 11:00:00,06/03/2025 @ 12:00:00,Thursday,"Cox, Simon"
28,,,"MA21410/L/2/01, MT21410/L/2/01",Lecture,LECTURE,MP-0.11,06/03/2025 @ 11:00:00,06/03/2025 @ 12:00:00,Thursday,"Douglas, Robert"
28,,MA03610 LECTURE 2,MA03610/L/2/01,Lecture,LECTURE,MP-3.02,06/03/2025 @ 13:00:00,06/03/2025 @ 14:00:00,Thursday,"Peck, Daniel"
28,,,"MA11210/L/2/01, MT11210/L/2/01",Lecture,LECTURE,MP-0.11,06/03/2025 @ 13:00:00,06/03/2025 @ 14:00:00,Thursday,"Vellender, Adam"
28,,,"MA35210/S/1/01, MAM5220/S/1/01, PGM0910/S/1/01",Seminar,SEMINAR,HO-C4,06/03/2025 @ 13:00:00,06/03/2025 @ 14:00:00,Thursday,"Kenobi, Kim;<br>Lutkins, Sylvia"
28,,MA37410 LECTURE 2,MA37410/L/2/01,Lecture,LECTURE,LL-G3,06/03/2025 @ 14:00:00,06/03/2025 @ 15:00:00,Thursday,"Gohm, Rolf"
28,,,"MP11010/L/1/01, MT11010/L/1/01",Lecture,LECTURE,MP-0.15,06/03/2025 @ 14:00:00,06/03/2025 @ 15:00:00,Thursday,"Pitchford, Alexander"
28,,MA36010 LECTURE 2,MA36010/L/2/01,Lecture,LECTURE,LL-C63,06/03/2025 @ 15:00:00,06/03/2025 @ 16:00:00,Thursday,"Kiukas, Jukka"
28,,,"MA25220/P/2/01, MT25220/P/2/01",Practical,PRACTICAL,MP-3.03,06/03/2025 @ 15:00:00,06/03/2025 @ 17:00:00,Thursday,"Davies, Tudur"
28,,,"MA11310/L/2/01, MT11310/L/2/01",Lecture,LECTURE,EL-0.01,06/03/2025 @ 17:00:00,06/03/2025 @ 18:00:00,Thursday,"Kiukas, Jukka"
28,,,"MA37010/L/1/01, MAM7020/L/1/01",Lecture,LECTURE,EL-0.26,06/03/2025 @ 17:00:00,06/03/2025 @ 18:00:00,Thursday,"Douglas, Robert"
28,,MA11210 TUTORIAL 1,MA11210/T/1/01,Tutorial,TUTORIAL,MP-3.05,07/03/2025 @ 09:00:00,07/03/2025 @ 10:00:00,Friday,"Bufton, Zac"
28,,MA15210 PRACTICAL 1,MA15210/P/1/01,Practical,PRACTICAL,VC-0.06,07/03/2025 @ 09:00:00,07/03/2025 @ 11:00:00,Friday,"Kenobi, Kim;<br>Evans, Gwion;<br>Gohm, Rolf;<br>Davies, Tudur;<br>Kiukas, Jukka"
28,,MA25710 LECTURE 1,MA25710/L/1/01,Lecture,LECTURE,EL-1.16,07/03/2025 @ 11:00:00,07/03/2025 @ 12:00:00,Friday,"Mughal, Adil"
28,,,"MA11110/L/1/01, MT11110/L/1/01",Lecture,LECTURE,EL-0.26,07/03/2025 @ 11:00:00,07/03/2025 @ 12:00:00,Friday,"Douglas, Robert"
28,,,"MA32410/L/1/01, MT32410/L/1/01",Lecture,LECTURE,LL-C64,07/03/2025 @ 11:00:00,07/03/2025 @ 12:00:00,Friday,"Evans, Gwion"
28,,MA11210 TUTORIAL 1,MA11210/T/1/02,Tutorial,TUTORIAL,MP-3.05,07/03/2025 @ 12:00:00,07/03/2025 @ 13:00:00,Friday,"Bufton, Zac"
28,,MA00910 PRACTICAL 1,MA00910/P/1/01,Practical,PRACTICAL,MP-3.03,07/03/2025 @ 13:00:00,07/03/2025 @ 15:00:00,Friday,"Pitchford, Alexander"
28,,MA11210 TUTORIAL 1,MA11210/T/1/03,Tutorial,TUTORIAL,MP-3.05,07/03/2025 @ 13:00:00,07/03/2025 @ 14:00:00,Friday,"Bufton, Zac"
28,,MAM7020 LECTURE 3,MAM7020/L/3/01,Lecture,LECTURE,LL-C40,07/03/2025 @ 13:00:00,07/03/2025 @ 14:00:00,Friday,"Douglas, Robert"
28,,MT11210 TUTORIAL 1,MT11210/T/1/01,Tutorial,TUTORIAL,EL-3.34,07/03/2025 @ 13:00:00,07/03/2025 @ 14:00:00,Friday,"Evans, Gwion"
28,,MA11210 TUTORIAL 1,MA11210/T/1/04,Tutorial,TUTORIAL,MP-3.05,07/03/2025 @ 14:00:00,07/03/2025 @ 15:00:00,Friday,"Vellender, Adam"
28,,,"MA21410/L/3/01, MT21410/L/3/01",Lecture,LECTURE,LL-A6,07/03/2025 @ 14:00:00,07/03/2025 @ 15:00:00,Friday,"Douglas, Robert"
28,,MA00910 LECTURE 1,MA00910/L/1/01,Lecture,LECTURE,LL-C64,07/03/2025 @ 15:00:00,07/03/2025 @ 16:00:00,Friday,"Pitchford, Alexander"
28,,MA36010 LECTURE 1,MA36010/L/1/01,Lecture,LECTURE,MP-3.02,07/03/2025 @ 16:00:00,07/03/2025 @ 17:00:00,Friday,"Kiukas, Jukka"
28,,,"MA10720/P/2/01, MT10720/P/2/01",Practical,PRACTICAL,MP-2.00,07/03/2025 @ 16:00:00,07/03/2025 @ 18:00:00,Friday,"Cox, Simon"
28,,,"MA34210/L/2/01, MT34210/L/2/01",Lecture,LECTURE,MP-0.10,07/03/2025 @ 17:00:00,07/03/2025 @ 18:00:00,Friday,"Vellender, Adam"
29,,,"MA35210/S/1/02, MAM5220/S/1/02, PGM0910/S/1/02",Seminar,SEMINAR,VC-0.06,10/03/2025 @ 09:00:00,10/03/2025 @ 10:00:00,Monday,"Kenobi, Kim;<br>Lutkins, Sylvia"
29,,MA37410 LECTURE 1,MA37410/L/1/01,Lecture,LECTURE,LL-G3,10/03/2025 @ 10:00:00,10/03/2025 @ 11:00:00,Monday,"Gohm, Rolf"
29,,,"MP11010/L/2/01, MT11010/L/2/01",Lecture,LECTURE,EL-0.26,10/03/2025 @ 10:00:00,10/03/2025 @ 11:00:00,Monday,"Pitchford, Alexander"
29,,MA11110 TUTORIAL 1,MA11110/T/1/01,Tutorial,TUTORIAL,MP-3.05,10/03/2025 @ 11:00:00,10/03/2025 @ 12:00:00,Monday,"Bufton, Zac"
29,,MA03610 LECTURE 1,MA03610/L/1/01,Lecture,LECTURE,MP-3.02,10/03/2025 @ 12:00:00,10/03/2025 @ 13:00:00,Monday,"Peck, Daniel"
29,,MA11110 TUTORIAL 1,MA11110/T/1/03,Tutorial,TUTORIAL,MP-3.05,10/03/2025 @ 12:00:00,10/03/2025 @ 13:00:00,Monday,"Bufton, Zac"
29,,,"MA11310/L/1/01, MT11310/L/1/01",Lecture,LECTURE,MP-0.10,10/03/2025 @ 13:00:00,10/03/2025 @ 14:00:00,Monday,"Kiukas, Jukka"
29,,MA11110 TUTORIAL 1,MA11110/T/1/04,Tutorial,TUTORIAL,MP-3.05,10/03/2025 @ 14:00:00,10/03/2025 @ 15:00:00,Monday,"Bufton, Zac"
29,,MT34210 TUTORIAL 1,MT34210/T/1/01,Tutorial,TUTORIAL,MP-3.02,10/03/2025 @ 14:00:00,10/03/2025 @ 15:00:00,Monday,"Davies, Tudur"
29,,,"MA25610/L/2/01, MT25610/L/2/01",Lecture,LECTURE,MP-0.10,10/03/2025 @ 14:00:00,10/03/2025 @ 15:00:00,Monday,"Cox, Simon"
29,,MA11110 TUTORIAL 1,MA11110/T/1/02,Tutorial,TUTORIAL,LL-C65,10/03/2025 @ 15:00:00,10/03/2025 @ 16:00:00,Monday,"Douglas, Robert"
29,,MT11110 TUTORIAL 1,MT11110/T/1/01,Tutorial,TUTORIAL,MP-3.05,10/03/2025 @ 15:00:00,10/03/2025 @ 16:00:00,Monday,"Evans, Gwion"
29,,,"MA21510/L/1/01, MT21510/L/1/01",Lecture,LECTURE,MP-0.11,10/03/2025 @ 15:00:00,10/03/2025 @ 16:00:00,Monday,"Mughal, Adil"
29,,,"MA25220/L/3/01, MT25220/L/3/01",Lecture,LECTURE,LL-G3,10/03/2025 @ 16:00:00,10/03/2025 @ 17:00:00,Monday,"Davies, Tudur"
29,,MA34920 LECTURE 2,MA34920/L/2/01,Lecture,LECTURE,MP-0.11,10/03/2025 @ 17:00:00,10/03/2025 @ 18:00:00,Monday,"Cox, Simon"
29,,,"MA11210/L/1/01, MT11210/L/1/01",Lecture,LECTURE,MP-0.10,11/03/2025 @ 09:00:00,11/03/2025 @ 10:00:00,Tuesday,"Vellender, Adam"
29,,MA01020 TUTORIAL 2,MA01020/T/2/01,Tutorial,TUTORIAL,LL-G3A,11/03/2025 @ 11:00:00,11/03/2025 @ 13:00:00,Tuesday,"Pitchford, Alexander;<br>Rogers, Rosemary"
29,,MA38310 LECTURE 1,MA38310/L/1/01,Lecture,LECTURE,MP-3.05,11/03/2025 @ 11:00:00,11/03/2025 @ 12:00:00,Tuesday,"Evans, Gwion"
29,,,"MA35210/P/1/01, MAM5220/P/1/01",Practical,PRACTICAL,GR-0.32,11/03/2025 @ 12:00:00,11/03/2025 @ 14:00:00,Tuesday,"Kenobi, Kim"
29,,,"MA25610/L/1/01, MT25610/L/1/01",Lecture,LECTURE,MP-0.10,11/03/2025 @ 13:00:00,11/03/2025 @ 14:00:00,Tuesday,"Cox, Simon"
29,,,"MA11110/L/2/01, MT11110/L/2/01",Lecture,LECTURE,LL-A6,11/03/2025 @ 14:00:00,11/03/2025 @ 15:00:00,Tuesday,"Douglas, Robert"
29,,,"MA34210/L/1/01, MT34210/L/1/01",Lecture,LECTURE,MP-0.10,11/03/2025 @ 14:00:00,11/03/2025 @ 15:00:00,Tuesday,"Vellender, Adam"
29,,,"MA21410/L/1/01, MT21410/L/1/01",Lecture,LECTURE,MP-0.10,11/03/2025 @ 15:00:00,11/03/2025 @ 16:00:00,Tuesday,"Douglas, Robert"
29,,,"MA25220/L/2/01, MT25220/L/2/01",Lecture,LECTURE,LL-G3,11/03/2025 @ 16:00:00,11/03/2025 @ 17:00:00,Tuesday,"Davies, Tudur"
29,,,"MA37010/L/2/01, MAM7020/L/2/01",Lecture,LECTURE,MP-0.10,11/03/2025 @ 16:00:00,11/03/2025 @ 17:00:00,Tuesday,"Douglas, Robert"
29,,MT25610 TUTORIAL 1,MT25610/T/1/01,Tutorial,TUTORIAL,MP-3.02,11/03/2025 @ 17:00:00,11/03/2025 @ 18:00:00,Tuesday,"Davies, Tudur"
29,,,"MA32410/L/2/01, MT32410/L/2/01",Lecture,LECTURE,LL-C63,11/03/2025 @ 17:00:00,11/03/2025 @ 18:00:00,Tuesday,"Evans, Gwion"
29,,FBaPS - RESEARCH COMMITTEE - GLENWEN MORGANS gsm,XS1/2 FBaPS RESEARCH JM MP-2.04,Booking,BOOKING,MP-2.04,12/03/2025 @ 10:00:00,12/03/2025 @ 11:00:00,Wednesday,
29,,MA00910 LECTURE 2,MA00910/L/2/01,Lecture,LECTURE,LL-C64,12/03/2025 @ 10:00:00,12/03/2025 @ 11:00:00,Wednesday,"Pitchford, Alexander"
29,,MA25710 LECTURE 2,MA25710/L/2/01,Lecture,LECTURE,MP-0.11,12/03/2025 @ 10:00:00,12/03/2025 @ 11:00:00,Wednesday,"Mughal, Adil"
29,,MA34920 PRACTICAL 1,MA34920/P/1/01,Practical,PRACTICAL,LL-G3,12/03/2025 @ 10:00:00,12/03/2025 @ 12:00:00,Wednesday,"Cox, Simon"
29,,,"MA21510/L/2/01, MT21510/L/2/01",Lecture,LECTURE,MP-0.11,12/03/2025 @ 12:00:00,12/03/2025 @ 13:00:00,Wednesday,"Mughal, Adil"
29,,FBaPS - FACULTY EXECUTIVE - GLENWEN MORGANS gsm,XS1/2 FBaPS EXEC JM MP-2.04,Booking,BOOKING,MP-2.04,13/03/2025 @ 09:00:00,13/03/2025 @ 11:00:00,Thursday,
29,,MA38310 LECTURE 2,MA38310/L/2/01,Lecture,LECTURE,MP-3.05,13/03/2025 @ 09:00:00,13/03/2025 @ 10:00:00,Thursday,"Evans, Gwion"
29,,MA26620 LECTURE 2,MA26620/L/2/01,Lecture,LECTURE,VC-B1.07,13/03/2025 @ 10:00:00,13/03/2025 @ 11:00:00,Thursday,"Vellender, Adam"
29,,,"MA32410/L/3/01, MT32410/L/3/01",Lecture,LECTURE,LL-C64,13/03/2025 @ 10:00:00,13/03/2025 @ 11:00:00,Thursday,"Evans, Gwion"
29,,MA34920 LECTURE 1,MA34920/L/1/01,Lecture,LECTURE,EL-1.16,13/03/2025 @ 11:00:00,13/03/2025 @ 12:00:00,Thursday,"Cox, Simon"
29,,,"MA21410/L/2/01, MT21410/L/2/01",Lecture,LECTURE,MP-0.11,13/03/2025 @ 11:00:00,13/03/2025 @ 12:00:00,Thursday,"Douglas, Robert"
29,,MT25220 TUTORIAL 1,MT25220/T/1/01,Tutorial,TUTORIAL,MP-3.02,13/03/2025 @ 12:00:00,13/03/2025 @ 13:00:00,Thursday,"Davies, Tudur"
29,,MA03610 LECTURE 2,MA03610/L/2/01,Lecture,LECTURE,MP-3.02,13/03/2025 @ 13:00:00,13/03/2025 @ 14:00:00,Thursday,"Peck, Daniel"
29,,MT21510 TUTORIAL 1,MT21510/T/1/01,Tutorial,TUTORIAL,MP-3.05,13/03/2025 @ 13:00:00,13/03/2025 @ 14:00:00,Thursday,"Davies, Tudur"
29,,,"MA11210/L/2/01, MT11210/L/2/01",Lecture,LECTURE,MP-0.11,13/03/2025 @ 13:00:00,13/03/2025 @ 14:00:00,Thursday,"Vellender, Adam"
29,,,"MA35210/S/1/01, MAM5220/S/1/01, PGM0910/S/1/01",Seminar,SEMINAR,HO-C4,13/03/2025 @ 13:00:00,13/03/2025 @ 14:00:00,Thursday,"Kenobi, Kim;<br>Lutkins, Sylvia"
29,,MA26620 PRACTICAL 2,MA26620/P/2/01,Practical,PRACTICAL,MP-3.03,13/03/2025 @ 14:00:00,13/03/2025 @ 16:00:00,Thursday,"Kenobi, Kim;<br>Jones, Patience;<br>Vellender, Adam"
29,,MA37410 LECTURE 2,MA37410/L/2/01,Lecture,LECTURE,LL-G3,13/03/2025 @ 14:00:00,13/03/2025 @ 15:00:00,Thursday,"Gohm, Rolf"
29,,,"MP11010/L/1/01, MT11010/L/1/01",Lecture,LECTURE,MP-0.15,13/03/2025 @ 14:00:00,13/03/2025 @ 15:00:00,Thursday,"Pitchford, Alexander"
29,,MA36010 LECTURE 2,MA36010/L/2/01,Lecture,LECTURE,LL-C63,13/03/2025 @ 15:00:00,13/03/2025 @ 16:00:00,Thursday,"Kiukas, Jukka"
29,,MT21410 SEMINAR 1,MT21410/S/1/01,Seminar,SEMINAR,MP-3.05,13/03/2025 @ 16:00:00,13/03/2025 @ 17:00:00,Thursday,"Evans, Gwion"
29,,,"MA11310/L/2/01, MT11310/L/2/01",Lecture,LECTURE,EL-0.01,13/03/2025 @ 17:00:00,13/03/2025 @ 18:00:00,Thursday,"Kiukas, Jukka"
29,,,"MA37010/L/1/01, MAM7020/L/1/01",Lecture,LECTURE,EL-0.26,13/03/2025 @ 17:00:00,13/03/2025 @ 18:00:00,Thursday,"Douglas, Robert"
29,,MA11310 TUTORIAL 1,MA11310/T/1/01,Tutorial,TUTORIAL,MP-3.05,14/03/2025 @ 09:00:00,14/03/2025 @ 10:00:00,Friday,"Jones, Patience"
29,,MA15210 PRACTICAL 1,MA15210/P/1/01,Practical,PRACTICAL,VC-0.06,14/03/2025 @ 09:00:00,14/03/2025 @ 11:00:00,Friday,"Kenobi, Kim;<br>Evans, Gwion;<br>Gohm, Rolf;<br>Davies, Tudur;<br>Kiukas, Jukka"
29,,MA25710 LECTURE 1,MA25710/L/1/01,Lecture,LECTURE,EL-1.16,14/03/2025 @ 11:00:00,14/03/2025 @ 12:00:00,Friday,"Mughal, Adil"
29,,,"MA11110/L/1/01, MT11110/L/1/01",Lecture,LECTURE,EL-0.26,14/03/2025 @ 11:00:00,14/03/2025 @ 12:00:00,Friday,"Douglas, Robert"
29,,,"MA32410/L/1/01, MT32410/L/1/01",Lecture,LECTURE,LL-C64,14/03/2025 @ 11:00:00,14/03/2025 @ 12:00:00,Friday,"Evans, Gwion"
29,,MA11310 TUTORIAL 1,MA11310/T/1/02,Tutorial,TUTORIAL,EL-1.16,14/03/2025 @ 12:00:00,14/03/2025 @ 13:00:00,Friday,"Jones, Patience"
